1495573455.537, 0, 0.022430, 0.012253, -0.995346, 1
1495573455.547, 0, 0.022049, 0.012161, -0.995743, 1
1495573455.557, 0, 0.021912, 0.010681, -0.994431, 1
1495573455.567, 0, 0.023163, 0.011536, -0.995407, 1
1495573455.577, 0, 0.021713, 0.010559, -0.993439, 1
1495573455.587, 0, 0.023270, 0.009796, -0.997101, 1
1495573455.597, 0, 0.022949, 0.010681, -0.996719, 1
1495573455.607, 0, 0.020172, 0.012619, -0.992661, 1
1495573455.617, 0, 0.021088, 0.010193, -0.996887, 1
1495573455.627, 0, 0.020981, 0.011826, -0.994492, 1
1495573455.637, 0, 0.022736, 0.013458, -0.993622, 1
1495573455.647, 0, 0.020599, 0.010864, -0.993622, 1
1495573455.657, 0, 0.020996, 0.012329, -0.994400, 1
1495573455.667, 0, 0.021973, 0.014008, -0.995316, 1
1495573455.677, 0, 0.022659, 0.011734, -0.993759, 1
1495573455.687, 0, 0.020966, 0.012299, -0.995010, 1
1495573455.697, 0, 0.022202, 0.010300, -0.994492, 1
1495573455.707, 0, 0.022385, 0.010056, -0.996475, 1
1495573455.717, 0, 0.021118, 0.012283, -0.995361, 1
1495573455.727, 0, 0.021179, 0.010651, -0.995361, 1
1495573455.737, 0, 0.020065, 0.011139, -0.995255, 1
1495573455.747, 0, 0.022049, 0.012970, -0.993622, 1
1495573455.757, 0, 0.021606, 0.011536, -0.995911, 1
1495573455.767, 0, 0.021469, 0.011261, -0.994736, 1
1495573455.777, 0, 0.021881, 0.010086, -0.993790, 1
1495573455.787, 0, 0.020538, 0.014130, -0.992935, 1
1495573455.797, 0, 0.021439, 0.011368, -0.993454, 1
1495573455.807, 0, 0.021835, 0.011642, -0.997574, 1
1495573455.817, 0, 0.020584, 0.014023, -0.994888, 1
1495573455.828, 0, 0.020615, 0.012039, -0.996643, 1
1495573455.837, 0, 0.018539, 0.011871, -0.994568, 1
1495573455.847, 0, 0.020279, 0.012375, -0.994720, 1
1495573455.858, 0, 0.020935, 0.013885, -0.993866, 1
1495573455.868, 0, 0.021088, 0.012543, -0.994858, 1
1495573455.878, 0, 0.020859, 0.013092, -0.995300, 1
1495573455.887, 0, 0.020340, 0.014252, -0.994797, 1
1495573455.898, 0, 0.025375, 0.040070, -0.996079, 1
1495573455.908, 0, 0.031158, 0.064194, -0.993790, 1
1495573455.918, 0, 0.024734, 0.046494, -0.993073, 1
1495573455.928, 0, 0.001572, -0.045425, -0.997528, 1
1495573455.938, 0, 0.015930, -0.049316, -0.995117, 1
1495573455.948, 0, 0.007690, -0.034866, -0.998108, 1
1495573455.958, 0, 0.014450, -0.004272, -0.994644, 1
1495573455.968, 0, 0.026657, 0.027283, -0.994446, 1
1495573455.978, 0, 0.026779, 0.039032, -0.996872, 1
1495573455.988, 0, 0.022858, 0.032181, -0.996841, 1
1495573455.998, 0, 0.022812, 0.017166, -0.995041, 1
1495573456.008, 0, 0.022598, 0.013763, -0.994675, 1
1495573456.018, 0, 0.027054, 0.031479, -0.997482, 1
1495573456.028, 0, 0.027924, 0.027161, -0.996735, 1
1495573456.038, 0, 0.019836, 0.007980, -1.004395, 1
1495573456.048, 0, 0.025604, 0.009552, -0.991882, 1
1495573456.058, 0, 0.016617, 0.026535, -0.987381, 1
1495573456.068, 0, 0.027023, 0.025452, -1.009430, 1
1495573456.078, 0, 0.093735, 0.062744, -1.058762, 1
1495573456.088, 0, 0.054581, 0.012314, -1.068253, 1
1495573456.098, 0, -0.021286, -0.003784, -0.980667, 1
1495573456.108, 0, -0.128174, -0.032227, -0.937363, 1
1495573456.118, 0, -0.039108, 0.019211, -1.006668, 1
1495573456.128, 0, 0.050186, 0.025208, -0.993820, 1
1495573456.138, 0, 0.031036, 0.000839, -0.983383, 1
1495573456.148, 0, 0.044907, 0.024567, -0.993286, 1
1495573456.158, 0, -0.009247, 0.019608, -0.995666, 1
1495573456.168, 0, 0.032013, 0.023193, -0.989456, 1
1495573456.178, 0, 0.068405, 0.039276, -0.974960, 1
1495573456.188, 0, 0.048782, 0.060104, -0.982941, 1
1495573456.198, 0, 0.051834, 0.071350, -0.999344, 1
1495573456.208, 0, 0.068802, 0.036545, -1.005539, 1
1495573456.218, 0, 0.088348, 0.017715, -0.997971, 1
1495573456.228, 0, 0.063644, 0.009064, -0.993637, 1
1495573456.238, 0, 0.030014, 0.015030, -1.011169, 1
1495573456.248, 0, 0.004425, 0.053329, -0.992538, 1
1495573456.258, 0, -0.024490, 0.083481, -0.999481, 1
1495573456.268, 0, -0.010300, 0.084747, -0.998428, 1
1495573456.278, 0, 0.050232, 0.052689, -1.013718, 1
1495573456.288, 0, 0.143097, 0.059082, -1.024399, 1
1495573456.298, 0, 0.194122, 0.059738, -1.058807, 1
1495573456.308, 0, 0.174835, 0.038956, -1.100891, 1
1495573456.318, 0, 0.140701, 0.060898, -1.058182, 1
1495573456.328, 0, 0.134750, 0.089478, -1.115051, 1
1495573456.338, 0, 0.134674, 0.070435, -1.298187, 1
1495573456.348, 0, 0.155792, 0.067795, -1.380539, 1
1495573456.358, 0, 0.181793, 0.102631, -1.306671, 1
1495573456.368, 0, 0.184296, 0.051666, -1.296417, 1
1495573456.378, 0, 0.209274, 0.010895, -1.270767, 1
1495573456.388, 0, 0.280792, 0.064255, -1.089386, 1
1495573456.398, 0, 0.306885, 0.054504, -0.925766, 1
1495573456.408, 0, 0.291565, -0.032471, -0.969528, 1
1495573456.418, 0, 0.234604, -0.032104, -1.060089, 1
1495573456.428, 0, 0.241913, 0.012787, -1.167236, 1
1495573456.438, 0, 0.242996, -0.019302, -1.315521, 1
1495573456.448, 0, 0.251480, -0.025467, -1.471664, 1
1495573456.458, 0, 0.348663, -0.020706, -1.257828, 1
1495573456.468, 0, 0.401672, -0.015671, -1.268890, 1
1495573456.478, 0, 0.379837, -0.104660, -1.243362, 1
1495573456.488, 0, 0.352234, -0.041763, -1.164734, 1
1495573456.498, 0, 0.359421, -0.035522, -1.067413, 1
1495573456.508, 0, 0.363586, -0.078796, -1.046280, 1
1495573456.518, 0, 0.316330, -0.146057, -1.172668, 1
1495573456.528, 0, 0.292892, -0.144714, -1.423370, 1
1495573456.538, 0, 0.251236, -0.206482, -1.356628, 1
1495573456.548, 0, 0.279770, -0.286240, -1.300003, 1
1495573456.558, 0, 0.320435, -0.240891, -1.122223, 1
1495573456.568, 0, 0.344284, -0.209213, -0.925552, 1
1495573456.578, 0, 0.322968, -0.276489, -0.902557, 1
1495573456.588, 0, 0.264038, -0.350800, -0.993317, 1
1495573456.598, 0, 0.247650, -0.373154, -1.019485, 1
1495573456.608, 0, 0.241486, -0.390640, -1.010361, 1
1495573456.618, 0, 0.258347, -0.403336, -1.059555, 1
1495573456.628, 0, 0.246323, -0.439880, -1.103775, 1
1495573456.638, 0, 0.238373, -0.432480, -1.057480, 1
1495573456.648, 0, 0.290680, -0.404968, -1.054642, 1
1495573456.658, 0, 0.289902, -0.479523, -1.135345, 1
1495573456.668, 0, 0.306427, -0.496933, -1.096100, 1
1495573456.678, 0, 0.347504, -0.451813, -0.943329, 1
1495573456.688, 0, 0.371292, -0.452255, -0.830780, 1
1495573456.698, 0, 0.364319, -0.485977, -0.791046, 1
1495573456.708, 0, 0.382889, -0.511948, -0.776749, 1
1495573456.718, 0, 0.086258, -0.487045, -0.758026, 1
1495573456.728, 0, -0.301971, -0.477264, -0.855560, 1
1495573456.738, 0, -0.095825, -0.546371, -0.901489, 1
1495573456.748, 0, 0.318329, -0.591934, -0.657074, 1
1495573456.758, 0, 0.414047, -0.619095, -0.612030, 1
1495573456.768, 0, 0.425613, -0.637253, -0.639771, 1
1495573456.778, 0, 0.431534, -0.529633, -0.732162, 1
1495573456.788, 0, 0.290344, -0.453140, -0.739655, 1
1495573456.798, 0, 0.194794, -0.469589, -0.780533, 1
1495573456.808, 0, 0.222595, -0.499680, -0.831253, 1
1495573456.818, 0, 0.116501, -0.706207, -0.507339, 1
1495573456.828, 0, 0.181305, -1.208359, -0.768478, 1
1495573456.838, 0, 0.217728, -1.317047, -0.776062, 1
1495573456.848, 0, 0.312149, -1.044373, -0.652725, 1
1495573456.858, 0, 0.448013, -0.906250, -0.726715, 1
1495573456.868, 0, 0.421463, -0.790573, -0.828873, 1
1495573456.878, 0, 0.437057, -0.781799, -1.068939, 1
1495573456.888, 0, 0.415970, -0.780365, -0.946381, 1
1495573456.898, 0, 0.239868, -0.775330, -0.800552, 1
1495573456.908, 0, 0.172287, -0.695923, -0.696609, 1
1495573456.918, 0, 0.091003, -0.581329, -0.586578, 1
1495573456.928, 0, -0.049713, -0.506302, -0.480011, 1
1495573456.938, 0, -0.073975, -0.478516, -0.363312, 1
1495573456.948, 0, -0.070374, -0.515976, -0.377670, 1
1495573456.958, 0, -0.088730, -0.456894, -0.442703, 1
1495573456.968, 0, -0.126358, -0.341110, -0.430923, 1
1495573456.978, 0, -0.180023, -0.327148, -0.413849, 1
1495573456.988, 0, -0.237686, -0.333862, -0.359726, 1
1495573456.998, 0, -0.288681, -0.309998, -0.319183, 1
1495573457.008, 0, -0.330963, -0.294662, -0.267426, 1
1495573457.018, 0, -0.424896, -0.261337, -0.217239, 1
1495573457.028, 0, -0.516037, -0.231522, -0.188980, 1
1495573457.038, 0, -0.584061, -0.206558, -0.158875, 1
1495573457.048, 0, -0.628693, -0.208817, -0.130219, 1
1495573457.058, 0, -0.651932, -0.208527, -0.137054, 1
1495573457.068, 0, -0.666702, -0.207932, -0.115601, 1
1495573457.078, 0, -0.708176, -0.202087, -0.067764, 1
1495573457.088, 0, -0.772003, -0.208008, -0.023819, 1
1495573457.098, 0, -0.834213, -0.208038, 0.024673, 1
1495573457.108, 0, -0.847168, -0.207443, 0.050858, 1
1495573457.118, 0, -0.836914, -0.219315, 0.053329, 1
1495573457.128, 0, -0.830566, -0.276611, 0.061539, 1
1495573457.138, 0, -0.835968, -0.316742, 0.083496, 1
1495573457.148, 0, -0.861801, -0.368698, 0.071686, 1
1495573457.158, 0, -0.844635, -0.395752, 0.053986, 1
1495573457.168, 0, -0.862930, -0.417755, 0.020523, 1
1495573457.178, 0, -0.837738, -0.464111, 0.035965, 1
1495573457.188, 0, -0.846298, -0.467438, 0.048599, 1
1495573457.198, 0, -0.844299, -0.494843, 0.035843, 1
1495573457.208, 0, -0.817963, -0.531555, -0.011215, 1
1495573457.218, 0, -0.794205, -0.572479, -0.047058, 1
1495573457.228, 0, -0.755554, -0.600601, -0.080704, 1
1495573457.238, 0, -0.707443, -0.604126, -0.092285, 1
1495573457.248, 0, -0.706604, -0.630676, -0.100281, 1
1495573457.258, 0, -0.687408, -0.695496, -0.083405, 1
1495573457.268, 0, -0.694290, -0.701111, -0.081131, 1
1495573457.278, 0, -0.709152, -0.682220, -0.084290, 1
1495573457.288, 0, -0.710510, -0.672806, -0.080048, 1
1495573457.298, 0, -0.709991, -0.673065, -0.059814, 1
1495573457.308, 0, -0.699371, -0.669647, -0.048859, 1
1495573457.318, 0, -0.686691, -0.660797, -0.044754, 1
1495573457.328, 0, -0.677505, -0.659760, -0.063431, 1
1495573457.338, 0, -0.681030, -0.673843, -0.082916, 1
1495573457.348, 0, -0.684067, -0.688370, -0.111145, 1
1495573457.358, 0, -0.698517, -0.676880, -0.133163, 1
1495573457.368, 0, -0.726608, -0.672867, -0.133194, 1
1495573457.378, 0, -0.746445, -0.661743, -0.116684, 1
1495573457.388, 0, -0.760788, -0.645416, -0.114746, 1
1495573457.398, 0, -0.762497, -0.639633, -0.104294, 1
1495573457.408, 0, -0.761124, -0.645859, -0.088516, 1
1495573457.418, 0, -0.755905, -0.656357, -0.078125, 1
1495573457.428, 0, -0.734436, -0.666306, -0.076874, 1
1495573457.438, 0, -0.721161, -0.673615, -0.082047, 1
1495573457.448, 0, -0.722122, -0.687271, -0.092545, 1
1495573457.458, 0, -0.714264, -0.691101, -0.095917, 1
1495573457.468, 0, -0.712173, -0.677505, -0.094971, 1
1495573457.478, 0, -0.719818, -0.666321, -0.098236, 1
1495573457.488, 0, -0.720459, -0.657166, -0.090622, 1
1495573457.498, 0, -0.732452, -0.650116, -0.087418, 1
1495573457.508, 0, -0.738678, -0.643280, -0.075806, 1
1495573457.518, 0, -0.731674, -0.645813, -0.074219, 1
1495573457.528, 0, -0.720276, -0.650253, -0.075729, 1
1495573457.538, 0, -0.711823, -0.645874, -0.089035, 1
1495573457.548, 0, -0.713394, -0.641144, -0.089233, 1
1495573457.558, 0, -0.720276, -0.633911, -0.078171, 1
1495573457.568, 0, -0.724350, -0.622208, -0.079346, 1
1495573457.578, 0, -0.721985, -0.610489, -0.083130, 1
1495573457.588, 0, -0.729141, -0.601013, -0.078125, 1
1495573457.598, 0, -0.738296, -0.590836, -0.064255, 1
1495573457.608, 0, -0.740585, -0.586411, -0.037643, 1
1495573457.618, 0, -0.743546, -0.569839, -0.008896, 1
1495573457.628, 0, -0.751358, -0.541718, 0.011826, 1
1495573457.638, 0, -0.752304, -0.512421, 0.015457, 1
1495573457.648, 0, -0.755386, -0.476532, 0.014511, 1
1495573457.658, 0, -0.770477, -0.427673, 0.019089, 1
1495573457.668, 0, -0.809769, -0.358505, 0.025024, 1
1495573457.678, 0, -0.853790, -0.299469, 0.024979, 1
1495573457.688, 0, -0.888611, -0.303726, 0.033691, 1
1495573457.698, 0, -0.888824, -0.294098, 0.041229, 1
1495573457.708, 0, -0.866928, -0.286179, 0.039810, 1
1495573457.718, 0, -0.828644, -0.307999, 0.028046, 1
1495573457.728, 0, -0.772278, -0.347229, 0.012741, 1
1495573457.738, 0, -0.712112, -0.387375, 0.009964, 1
1495573457.748, 0, -0.664185, -0.434036, 0.000839, 1
1495573457.758, 0, -0.630096, -0.455338, -0.031479, 1
1495573457.768, 0, -0.608063, -0.440308, -0.082565, 1
1495573457.778, 0, -0.594910, -0.412155, -0.150146, 1
1495573457.788, 0, -0.579605, -0.387985, -0.191345, 1
1495573457.798, 0, -0.561142, -0.385803, -0.192444, 1
1495573457.808, 0, -0.532013, -0.390701, -0.194519, 1
1495573457.818, 0, -0.499130, -0.393539, -0.231201, 1
1495573457.828, 0, -0.460953, -0.390686, -0.291443, 1
1495573457.838, 0, -0.428238, -0.390961, -0.388138, 1
1495573457.848, 0, -0.387177, -0.405045, -0.441711, 1
1495573457.858, 0, -0.365601, -0.419754, -0.400101, 1
1495573457.868, 0, -0.344131, -0.432785, -0.349747, 1
1495573457.878, 0, -0.287476, -0.448212, -0.370682, 1
1495573457.888, 0, -0.224442, -0.444687, -0.456436, 1
1495573457.898, 0, -0.152786, -0.436493, -0.531342, 1
1495573457.908, 0, -0.083710, -0.469421, -0.504654, 1
1495573457.918, 0, -0.011581, -0.516113, -0.434433, 1
1495573457.928, 0, 0.058075, -0.523804, -0.411377, 1
1495573457.938, 0, 0.142548, -0.501190, -0.465271, 1
1495573457.948, 0, 0.211960, -0.489929, -0.608398, 1
1495573457.958, 0, 0.310852, -0.441788, -0.861496, 1
1495573457.968, 0, 0.340347, -0.452103, -0.925079, 1
1495573457.978, 0, 0.368927, -0.490417, -0.903290, 1
1495573457.988, 0, 0.409363, -0.512970, -0.836685, 1
1495573457.998, 0, 0.415192, -0.533844, -0.822479, 1
1495573458.008, 0, 0.380356, -0.505020, -0.882462, 1
1495573458.018, 0, 0.349640, -0.428421, -0.937317, 1
1495573458.028, 0, 0.329422, -0.381699, -0.979340, 1
1495573458.038, 0, 0.301910, -0.358673, -1.008774, 1
1495573458.048, 0, 0.275040, -0.349792, -1.034058, 1
1495573458.058, 0, 0.262527, -0.347946, -1.031296, 1
1495573458.068, 0, 0.270309, -0.320572, -0.974564, 1
1495573458.078, 0, 0.288315, -0.327255, -0.943680, 1
1495573458.088, 0, 0.311707, -0.377121, -0.986862, 1
1495573458.098, 0, 0.351181, -0.411880, -1.021179, 1
1495573458.108, 0, 0.369965, -0.401123, -1.067947, 1
1495573458.118, 0, 0.340240, -0.381805, -1.134949, 1
1495573458.128, 0, 0.305191, -0.366180, -1.129639, 1
1495573458.138, 0, 0.252304, -0.354477, -1.106598, 1
1495573458.148, 0, 0.213058, -0.343323, -1.132721, 1
1495573458.158, 0, 0.221558, -0.343170, -1.136932, 1
1495573458.168, 0, 0.250427, -0.322388, -1.138855, 1
1495573458.178, 0, 0.273804, -0.304001, -1.163071, 1
1495573458.188, 0, 0.259521, -0.284119, -1.174026, 1
1495573458.198, 0, 0.234909, -0.270844, -1.176437, 1
1495573458.208, 0, 0.232559, -0.289536, -1.174820, 1
1495573458.218, 0, 0.201721, -0.304596, -1.179535, 1
1495573458.228, 0, 0.170715, -0.305603, -1.186279, 1
1495573458.238, 0, 0.194168, -0.283218, -1.141403, 1
1495573458.248, 0, 0.214935, -0.265366, -1.128036, 1
1495573458.258, 0, 0.226501, -0.280365, -1.155243, 1
1495573458.268, 0, 0.209030, -0.275635, -1.158615, 1
1495573458.278, 0, 0.180130, -0.273758, -1.196289, 1
1495573458.288, 0, 0.176651, -0.257813, -1.220490, 1
1495573458.298, 0, 0.243423, -0.282074, -1.232788, 1
1495573458.308, 0, 0.218491, -0.203888, -1.241302, 1
1495573458.318, 0, 0.206253, -0.186523, -1.229370, 1
1495573458.328, 0, 0.199112, -0.206818, -1.223953, 1
1495573458.338, 0, 0.187500, -0.188385, -1.214996, 1
1495573458.348, 0, 0.193085, -0.166245, -1.246552, 1
1495573458.358, 0, 0.194839, -0.118973, -1.260239, 1
1495573458.368, 0, 0.179474, -0.087128, -1.240509, 1
1495573458.378, 0, 0.154922, -0.075119, -1.179871, 1
1495573458.388, 0, 0.131851, -0.075867, -1.092957, 1
1495573458.398, 0, 0.133759, -0.093353, -1.025482, 1
1495573458.408, 0, 0.149033, -0.124924, -1.007263, 1
1495573458.418, 0, 0.154770, -0.107712, -1.008682, 1
1495573458.428, 0, 0.155640, -0.095688, -1.005493, 1
1495573458.438, 0, 0.142914, -0.091248, -0.986359, 1
1495573458.448, 0, 0.137894, -0.102768, -0.942001, 1
1495573458.458, 0, 0.134979, -0.122711, -0.895584, 1
1495573458.468, 0, 0.127762, -0.130325, -0.849777, 1
1495573458.478, 0, 0.133408, -0.134506, -0.815063, 1
1495573458.488, 0, 0.141556, -0.267044, -1.018753, 1
1495573458.498, 0, 0.316879, -0.589493, -1.820389, 1
1495573458.508, 0, 0.559921, -0.341980, -1.690948, 1
1495573458.518, 0, 0.392120, -0.188309, -1.569687, 1
1495573458.528, 0, 0.180145, -0.198807, -1.278717, 1
1495573458.538, 0, 0.032745, -0.129715, -1.000839, 1
1495573458.548, 0, -0.070969, -0.048828, -0.810608, 1
1495573458.558, 0, -0.153259, -0.047791, -0.743210, 1
1495573458.568, 0, -0.192429, -0.044495, -0.743866, 1
1495573458.578, 0, -0.173859, -0.002274, -0.792755, 1
1495573458.588, 0, -0.117599, 0.059753, -0.889145, 1
1495573458.598, 0, -0.062149, 0.036362, -0.965790, 1
1495573458.608, 0, -0.042068, -0.035782, -1.033844, 1
1495573458.618, 0, 0.030655, -0.081757, -1.092697, 1
1495573458.628, 0, 0.121979, -0.186768, -1.101395, 1
1495573458.638, 0, 0.138596, -0.140152, -1.063339, 1
1495573458.648, 0, 0.130402, -0.169785, -1.006668, 1
1495573458.658, 0, 0.123428, -0.186600, -0.952805, 1
1495573458.668, 0, 0.082520, -0.112991, -0.928360, 1
1495573458.678, 0, 0.059250, -0.112518, -0.947266, 1
1495573458.688, 0, 0.045975, -0.107391, -0.961746, 1
1495573458.698, 0, 0.044388, -0.095963, -0.965561, 1
1495573458.708, 0, 0.039032, -0.080261, -0.986389, 1
1495573458.718, 0, 0.049942, -0.082260, -1.001663, 1
1495573458.728, 0, 0.061981, -0.087875, -1.029556, 1
1495573458.738, 0, 0.066467, -0.112610, -1.049149, 1
1495573458.748, 0, 0.091858, -0.092041, -1.008224, 1
1495573458.758, 0, 0.089340, -0.094452, -0.985580, 1
1495573458.768, 0, 0.069931, -0.112793, -0.981338, 1
1495573458.778, 0, 0.075104, -0.101791, -0.977173, 1
1495573458.788, 0, 0.080750, -0.093521, -0.985428, 1
1495573458.798, 0, 0.083572, -0.091217, -0.990326, 1
1495573458.808, 0, 0.065338, -0.089752, -0.991699, 1
1495573458.818, 0, 0.045090, -0.088806, -0.985962, 1
1495573458.828, 0, 0.035156, -0.083984, -0.981476, 1
1495573458.838, 0, 0.039932, -0.084976, -0.989441, 1
1495573458.848, 0, 0.048584, -0.091782, -0.993485, 1
1495573458.858, 0, 0.054901, -0.098648, -0.993820, 1
1495573458.868, 0, 0.059006, -0.104126, -0.985901, 1
1495573458.878, 0, 0.071732, -0.143936, -0.778732, 1
1495573458.888, 0, 0.040848, -0.133041, -0.994614, 1
1495573458.898, 0, 0.066971, -0.091690, -1.091324, 1
1495573458.908, 0, 0.095703, -0.060806, -1.125793, 1
1495573458.918, 0, 0.101639, -0.098740, -1.065842, 1
1495573458.928, 0, 0.090637, -0.127060, -1.006210, 1
1495573458.938, 0, 0.081375, -0.102386, -0.977554, 1
1495573458.948, 0, 0.066605, -0.080429, -0.961914, 1
